Sport,Date,Time,Season,ToG,HomeTeam,AwayTeam,FTHG,FTAG,W,OVER/UNDER,AH,TG,Draw,DHS,DAS,1qHS,1qAS,1qR,MH,MA,PH,PA,B365H,B365A
Basket,25/11/2012,00:30,2012/2013,Regular,Miami Heat,Cleveland Cavaliers,110,108,H,O,2,218,,,,26,29,A,,,1.04,16.5,1.03,15
Basket,25/11/2012,00:00,2012/2013,Regular,Atlanta Hawks,Los Angeles Clippers,104,93,H,U,11,197,,,,21,24,A,,,2.2,1.75,2.1,1.76
Basket,25/11/2012,00:00,2012/2013,Regular,Philadelphia 76ers,Oklahoma City Thunder,109,116,A,O,7,225,OT,98,98,21,29,A,,,2.65,1.55,2.6,1.55
Basket,25/11/2012,00:00,2012/2013,Regular,Washington Wizards,Charlotte Hornets,106,108,A,U,2,214,OT,92,92,24,25,A,,,1.59,2.52,1.55,2.6
Basket,24/11/2012,03:00,2012/2013,Regular,Portland Trail Blazers,Minnesota Timberwolves,103,95,H,U,8,198,,,,28,33,A,,,1.8,2.13,1.76,2.1
Basket,24/11/2012,02:00,2012/2013,Regular,Denver Nuggets,Golden State Warriors,102,91,H,U,11,193,,,,23,21,H,,,1.43,3.05,1.41,3
Basket,24/11/2012,02:00,2012/2013,Regular,Phoenix Suns,New Orleans Pelicans,111,108,H,O,3,219,OT,103,103,23,31,A,,,1.56,2.62,1.54,2.65
Basket,24/11/2012,02:00,2012/2013,Regular,Utah Jazz,Sacramento Kings,104,102,H,U,2,206,,,,28,32,A,,,1.21,5,1.2,4.75
Basket,24/11/2012,01:00,2012/2013,Regular,Houston Rockets,New York Knicks,131,103,H,O,28,234,,,,35,32,H,,,2.5,1.6,2.5,1.58
Basket,24/11/2012,01:00,2012/2013,Regular,Indiana Pacers,San Antonio Spurs,97,104,A,U,7,201,,,,25,28,A,,,2.5,1.6,2.54,1.57
Basket,24/11/2012,01:00,2012/2013,Regular,Memphis Grizzlies,Los Angeles Lakers,106,98,H,U,8,204,,,,34,18,H,,,1.56,2.6,1.55,2.6
Basket,24/11/2012,00:30,2012/2013,Regular,Boston Celtics,Oklahoma City Thunder,108,100,H,U,8,208,,,,21,28,A,,,2.37,1.66,2.4,1.62
Basket,24/11/2012,00:30,2012/2013,Regular,Brooklyn Nets,Los Angeles Clippers,86,76,H,U,10,162,,,,25,25,D,,,2.22,1.74,2.2,1.71
Basket,24/11/2012,00:30,2012/2013,Regular,Detroit Pistons,Toronto Raptors,91,90,H,U,1,181,,,,21,20,H,,,1.79,2.15,1.76,2.1
Basket,24/11/2012,00:00,2012/2013,Regular,Charlotte Hornets,Atlanta Hawks,91,101,A,U,10,192,,,,23,30,A,,,2.4,1.65,2.4,1.62
Basket,24/11/2012,00:00,2012/2013,Regular,Orlando Magic,Cleveland Cavaliers,108,104,H,U,4,212,,,,24,26,A,,,1.56,2.6,1.54,2.65
Basket,22/11/2012,03:30,2012/2013,Regular,Golden State Warriors,Brooklyn Nets,102,93,H,U,9,195,,,,18,30,A,,,1.79,2.15,1.76,2.1
Basket,22/11/2012,03:00,2012/2013,Regular,Sacramento Kings,Los Angeles Lakers,113,97,H,U,16,210,,,,15,21,A,,,3.1,1.43,3,1.41
Basket,22/11/2012,02:00,2012/2013,Regular,Phoenix Suns,Portland Trail Blazers,114,87,H,U,27,201,,,,29,25,H,,,1.81,2.11,1.76,2.1
Basket,22/11/2012,01:30,2012/2013,Regular,Dallas Mavericks,New York Knicks,114,111,H,O,3,225,,,,24,28,A,,,2.22,1.74,2.2,1.71
Basket,22/11/2012,01:00,2012/2013,Regular,Houston Rockets,Chicago Bulls,93,89,H,U,4,182,,,,20,22,A,,,1.98,1.93,1.86,1.95
Basket,22/11/2012,01:00,2012/2013,Regular,Minnesota Timberwolves,Denver Nuggets,94,101,A,U,7,195,,,,26,15,H,,,2.31,1.69,2.35,1.64
Basket,22/11/2012,00:30,2012/2013,Regular,Atlanta Hawks,Washington Wizards,101,100,H,U,1,201,OT,90,90,26,24,H,,,1.18,5.61,1.18,5.25
Basket,22/11/2012,09:30,2012/2013,Regular,Boston Celtics,San Antonio Spurs,100,112,A,U,12,212,,,,27,30,A,,,2.04,1.87,2.04,1.8
Basket,22/11/2012,00:30,2012/2013,Regular,Miami Heat,Milwaukee Bucks,113,106,H,O,7,219,OT,98,98,29,15,H,,,1.17,5.8,1.15,5.5
Basket,22/11/2012,00:30,2012/2013,Regular,Oklahoma City Thunder,Los Angeles Clippers,117,111,H,O,6,228,OT,102,102,28,22,H,,,1.59,2.52,1.57,2.54
Basket,22/11/2012,00:00,2012/2013,Regular,Charlotte Hornets,Toronto Raptors,98,97,H,U,1,195,,,,22,25,A,,,1.8,2.13,1.74,2.15
Basket,22/11/2012,00:00,2012/2013,Regular,Cleveland Cavaliers,Philadelphia 76ers,92,83,H,U,9,175,,,,28,15,H,,,2.5,1.6,2.54,1.57
Basket,22/11/2012,00:00,2012/2013,Regular,Indiana Pacers,New Orleans Pelicans,115,107,H,O,8,222,OT,97,97,21,29,A,,,1.25,4.46,1.26,4
Basket,22/11/2012,00:00,2012/2013,Regular,Orlando Magic,Detroit Pistons,90,74,H,U,16,164,,,,21,27,A,,,1.88,2.02,1.83,2
Basket,21/11/2012,03:30,2012/2013,Regular,Los Angeles Lakers,Brooklyn Nets,95,90,H,U,5,185,,,,29,23,H,,,1.36,3.44,1.38,3.15
Basket,21/11/2012,01:00,2012/2013,Regular,New Orleans Pelicans,New York Knicks,80,102,A,U,22,182,,,,17,29,A,,,3.22,1.4,3.2,1.37
Basket,21/11/2012,00:00,2012/2013,Regular,Philadelphia 76ers,Toronto Raptors,106,98,H,U,8,204,,,,22,29,A,,,1.47,2.93,1.42,2.95
Basket,20/11/2012,02:00,2012/2013,Regular,Utah Jazz,Houston Rockets,102,91,H,U,11,193,,,,29,26,H,,,1.28,4.13,1.27,3.9
Basket,20/11/2012,01:30,2012/2013,Regular,Dallas Mavericks,Golden State Warriors,101,105,A,U,4,206,OT,90,90,20,23,A,,,1.43,3.1,1.41,3
Basket,20/11/2012,01:30,2012/2013,Regular,San Antonio Spurs,Los Angeles Clippers,87,92,A,U,5,179,,,,28,18,H,,,1.56,2.62,1.54,2.65
Basket,20/11/2012,01:00,2012/2013,Regular,Memphis Grizzlies,Denver Nuggets,92,97,A,U,5,189,,,,26,27,A,,,1.31,3.85,1.3,3.65
Basket,20/11/2012,00:30,2012/2013,Regular,Atlanta Hawks,Orlando Magic,81,72,H,U,9,153,,,,21,23,A,,,1.19,5.42,1.15,5.5
Basket,20/11/2012,00:00,2012/2013,Regular,Charlotte Hornets,Milwaukee Bucks,102,98,H,U,4,200,,,,30,23,H,,,2.71,1.53,2.8,1.45
Basket,20/11/2012,00:00,2012/2013,Regular,Washington Wizards,Indiana Pacers,89,96,A,U,7,185,,,,13,28,A,,,2.31,1.69,2.2,1.71
Basket,19/11/2012,02:30,2012/2013,Regular,Los Angeles Lakers,Houston Rockets,119,108,H,O,11,227,,,,40,29,H,,,1.33,3.64,1.3,3.65
Basket,19/11/2012,02:00,2012/2013,Regular,Portland Trail Blazers,Chicago Bulls,102,94,H,U,8,196,,,,23,30,A,,,1.95,1.95,1.95,1.86
Basket,19/11/2012,00:30,2012/2013,Regular,Detroit Pistons,Boston Celtics,103,83,H,U,20,186,,,,23,25,A,,,2.52,1.59,2.45,1.6
Basket,19/11/2012,00:00,2012/2013,Regular,Oklahoma City Thunder,Golden State Warriors,119,109,H,O,10,228,,,,26,25,H,,,1.17,5.8,1.14,5.75
Basket,18/11/2012,23:00,2012/2013,Regular,Philadelphia 76ers,Cleveland Cavaliers,86,79,H,U,7,165,,,,19,21,A,,,1.38,3.35,1.32,3.45
Basket,18/11/2012,23:00,2012/2013,Regular,Sacramento Kings,Brooklyn Nets,90,99,A,U,9,189,,,,20,21,A,,,2.31,1.69,2.35,1.64
Basket,18/11/2012,18:00,2012/2013,Regular,Toronto Raptors,Orlando Magic,97,86,H,U,11,183,,,,32,22,H,,,1.59,2.52,1.5,2.7
Basket,18/11/2012,17:00,2012/2013,Regular,New York Knicks,Indiana Pacers,88,76,H,U,12,164,,,,21,18,H,,,1.35,3.52,1.31,3.6
Basket,18/11/2012,02:00,2012/2013,Regular,Los Angeles Clippers,Chicago Bulls,101,80,H,U,21,181,,,,18,15,H,,,1.41,3.18,1.4,3.1
Basket,18/11/2012,02:00,2012/2013,Regular,Phoenix Suns,Miami Heat,88,97,A,U,9,185,,,,23,23,D,,,3.35,1.38,3.25,1.36
Basket,18/11/2012,01:30,2012/2013,Regular,Milwaukee Bucks,New Orleans Pelicans,117,113,H,O,4,230,,,,25,27,A,,,1.29,4.01,1.28,3.75
Basket,18/11/2012,01:30,2012/2013,Regular,San Antonio Spurs,Denver Nuggets,126,100,H,O,26,226,,,,33,15,H,,,1.38,3.35,1.33,3.4
Basket,18/11/2012,00:30,2012/2013,Regular,Charlotte Hornets,Memphis Grizzlies,87,94,A,U,7,181,,,,19,25,A,,,2.84,1.49,3,1.41
Basket,18/11/2012,00:30,2012/2013,Regular,Cleveland Cavaliers,Dallas Mavericks,95,103,A,U,8,198,,,,24,24,D,,,1.69,2.29,1.71,2.2
Basket,18/11/2012,00:00,2012/2013,Regular,Washington Wizards,Utah Jazz,76,83,A,U,7,159,,,,17,15,H,,,2.29,1.69,2.25,1.68
Basket,17/11/2012,17:30,2012/2013,Regular,Boston Celtics,Toronto Raptors,107,89,H,U,18,196,,,,30,17,H,,,1.32,3.77,1.31,3.6
Basket,17/11/2012,03:30,2012/2013,Regular,Los Angeles Lakers,Phoenix Suns,114,102,H,O,12,216,,,,35,30,H,,,1.21,5.04,1.2,4.75
